"PDF相对路径","章节目录","PDF页码","页数","证据方式","提取字符数","关联知识点","关联题目编号","关联题目数量","覆盖状态"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","55","82","OCR待图核","319","Ring AllReduce；附件题目 · 设计开发；附件题目 · 设计开发｜批量数据处理价值密度；附件题目 · 设计开发｜容器与虚拟机兼容性","346、354、355、356、357、366、367、368、369、370、372、376、378、392、393、404、405、406、408、418、426、427","22","仅关键词候选，未逐题证实"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","56","82","OCR待图核","654","附件题目 · 设计开发；附件题目 · 设计开发｜批量数据处理价值密度；附件题目 · 设计开发｜容器与虚拟机兼容性","354、355、356、357、366、367、368、369、370、372、376、378、392、393、404、405、406、408、418、426、427","21","仅关键词候选，未逐题证实"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","57","82","OCR待图核","548","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","58","82","OCR待图核","779","软件开发生命周期；软件生命周期；Kafka 与 Elasticsearch","146、185、321、332、381、419","6","仅关键词候选，未逐题证实"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","59","82","OCR待图核","261","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","60","82","OCR待图核","529","非功能需求；Kafka 与 Elasticsearch","282、302、318、321、332、381、419","7","仅关键词候选，未逐题证实"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","61","82","OCR待图核","127","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","62","82","OCR待图核","302","附件题目 · 设计开发；附件题目 · 设计开发｜批量数据处理价值密度；附件题目 · 设计开发｜容器与虚拟机兼容性","354、355、356、357、366、367、368、369、370、372、376、378、392、393、404、405、406、408、418、426、427","21","仅关键词候选，未逐题证实"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","63","82","OCR待图核","263","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","64","82","OCR待图核","476","附件题目 · 设计开发；附件题目 · 设计开发｜批量数据处理价值密度；附件题目 · 设计开发｜容器与虚拟机兼容性","354、355、356、357、366、367、368、369、370、372、376、378、392、393、404、405、406、408、418、426、427","21","仅关键词候选，未逐题证实"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","65","82","OCR待图核","459","Parquet 与 ORC 列式存储；附件题目 · 设计开发；附件题目 · 设计开发｜批量数据处理价值密度；附件题目 · 设计开发｜容器与虚拟机兼容性","228、354、355、356、357、366、367、368、369、370、372、376、378、392、393、404、405、406、408、418、426、427","22","仅关键词候选，未逐题证实"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","66","82","OCR待图核","333","优化算法 SGD 与 Adam","222","1","仅关键词候选，未逐题证实"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","67","82","OCR待图核","162","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","68","82","OCR待图核","326","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","69","82","OCR待图核","378","非功能需求","282、302、318","3","仅关键词候选，未逐题证实"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","70","82","OCR待图核","359","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","71","82","OCR待图核","430","Kafka 与 Elasticsearch；附件题目 · 设计开发；附件题目 · 设计开发｜批量数据处理价值密度；附件题目 · 设计开发｜容器与虚拟机兼容性","321、332、354、355、356、357、366、367、368、369、370、372、376、378、381、392、393、404、405、406、408、418、419、426、427","25","仅关键词候选，未逐题证实"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","72","82","OCR待图核","54","附件题目 · 基础知识","101、102、103、151、152、181","6","仅关键词候选，未逐题证实"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","73","82","OCR待图核","372","Docker Compose、Helm 与 Serverless","322、333、382、420","4","仅关键词候选，未逐题证实"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","74","82","OCR待图核","661","Docker Compose、Helm 与 Serverless","322、333、382、420","4","仅关键词候选，未逐题证实"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","75","82","OCR待图核","331","MLOps 中的 CI、CD 与 CT；MLOps 的 CI/CD/CT","323、334、350、383、421","5","仅关键词候选，未逐题证实"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","76","82","OCR待图核","116","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","77","82","OCR待图核","162","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","78","82","OCR待图核","257","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","79","82","OCR待图核","278","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","80","82","OCR待图核","740","Docker Compose、Helm 与 Serverless；性能剖析工具","322、333、382、420、672","5","仅关键词候选，未逐题证实"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","81","82","OCR待图核","107","机器学习框架；机器学习框架的底层实现；机器学习框架接口；TensorFlow底层实现","207、240、247、275、279","5","仅关键词候选，未逐题证实"
"第四章/0. 设计开发/fb7c16cc-757f-40ca-975a-30165dab7be3.pdf","第四章","82","82","OCR待图核","131","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/1. 基础/f1aeb205-36c2-4373-8579-c43f60ee063c.pdf","第四章","1","21","PDF文本层","262","附件题目 · 基础知识","101、102、103、151、152、181","6","仅关键词候选，未逐题证实"
"第四章/1. 基础/f1aeb205-36c2-4373-8579-c43f60ee063c.pdf","第四章","2","21","PDF文本层","407","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/1. 基础/f1aeb205-36c2-4373-8579-c43f60ee063c.pdf","第四章","3","21","PDF文本层","433","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/1. 基础/f1aeb205-36c2-4373-8579-c43f60ee063c.pdf","第四章","4","21","PDF文本层","572","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/1. 基础/f1aeb205-36c2-4373-8579-c43f60ee063c.pdf","第四章","5","21","PDF文本层","522","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/1. 基础/f1aeb205-36c2-4373-8579-c43f60ee063c.pdf","第四章","6","21","PDF文本层","702","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/1. 基础/f1aeb205-36c2-4373-8579-c43f60ee063c.pdf","第四章","7","21","PDF文本层","493","TFX、Hugging Face 与 TensorRT","208、248","2","仅关键词候选，未逐题证实"
"第四章/1. 基础/f1aeb205-36c2-4373-8579-c43f60ee063c.pdf","第四章","8","21","PDF文本层","512","TFX、Hugging Face 与 TensorRT","208、248","2","仅关键词候选，未逐题证实"
"第四章/1. 基础/f1aeb205-36c2-4373-8579-c43f60ee063c.pdf","第四章","9","21","PDF文本层","452","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/1. 基础/f1aeb205-36c2-4373-8579-c43f60ee063c.pdf","第四章","10","21","PDF文本层","643","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/1. 基础/f1aeb205-36c2-4373-8579-c43f60ee063c.pdf","第四章","11","21","PDF文本层","347","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/1. 基础/f1aeb205-36c2-4373-8579-c43f60ee063c.pdf","第四章","12","21","PDF文本层","446","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/1. 基础/f1aeb205-36c2-4373-8579-c43f60ee063c.pdf","第四章","13","21","PDF文本层","392","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/1. 基础/f1aeb205-36c2-4373-8579-c43f60ee063c.pdf","第四章","14","21","PDF文本层","325","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/1. 基础/f1aeb205-36c2-4373-8579-c43f60ee063c.pdf","第四章","15","21","PDF文本层","322","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/1. 基础/f1aeb205-36c2-4373-8579-c43f60ee063c.pdf","第四章","16","21","PDF文本层","376","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/1. 基础/f1aeb205-36c2-4373-8579-c43f60ee063c.pdf","第四章","17","21","PDF文本层","601","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/1. 基础/f1aeb205-36c2-4373-8579-c43f60ee063c.pdf","第四章","18","21","PDF文本层","424","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/1. 基础/f1aeb205-36c2-4373-8579-c43f60ee063c.pdf","第四章","19","21","PDF文本层","559","Ring AllReduce","346","1","仅关键词候选，未逐题证实"
"第四章/1. 基础/f1aeb205-36c2-4373-8579-c43f60ee063c.pdf","第四章","20","21","PDF文本层","559","Ring AllReduce","346","1","仅关键词候选，未逐题证实"
"第四章/1. 基础/f1aeb205-36c2-4373-8579-c43f60ee063c.pdf","第四章","21","21","PDF文本层","607","附件题目 · 基础知识","101、102、103、151、152、181","6","仅关键词候选，未逐题证实"
"第四章/2. 线性回归/a174a1c1-9ee5-4879-9d0b-c57b91e1f37f.pdf","第四章","1","12","PDF文本层","696","AI 测试覆盖","469","1","仅关键词候选，未逐题证实"
"第四章/2. 线性回归/a174a1c1-9ee5-4879-9d0b-c57b91e1f37f.pdf","第四章","2","12","PDF文本层","665","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/2. 线性回归/a174a1c1-9ee5-4879-9d0b-c57b91e1f37f.pdf","第四章","3","12","PDF文本层","661","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/2. 线性回归/a174a1c1-9ee5-4879-9d0b-c57b91e1f37f.pdf","第四章","4","12","PDF文本层","642","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/2. 线性回归/a174a1c1-9ee5-4879-9d0b-c57b91e1f37f.pdf","第四章","5","12","PDF文本层","590","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/2. 线性回归/a174a1c1-9ee5-4879-9d0b-c57b91e1f37f.pdf","第四章","6","12","PDF文本层","449","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/2. 线性回归/a174a1c1-9ee5-4879-9d0b-c57b91e1f37f.pdf","第四章","7","12","PDF文本层","965","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/2. 线性回归/a174a1c1-9ee5-4879-9d0b-c57b91e1f37f.pdf","第四章","8","12","PDF文本层","836","数据集分割、平衡与增强","44、124、174","3","仅关键词候选，未逐题证实"
"第四章/2. 线性回归/a174a1c1-9ee5-4879-9d0b-c57b91e1f37f.pdf","第四章","9","12","PDF文本层","770","硬件性能指标；AI 测试覆盖","149、274、469","3","仅关键词候选，未逐题证实"
"第四章/2. 线性回归/a174a1c1-9ee5-4879-9d0b-c57b91e1f37f.pdf","第四章","10","12","PDF文本层","525","优化算法 SGD 与 Adam","222","1","仅关键词候选，未逐题证实"
"第四章/2. 线性回归/a174a1c1-9ee5-4879-9d0b-c57b91e1f37f.pdf","第四章","11","12","PDF文本层","733","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/2. 线性回归/a174a1c1-9ee5-4879-9d0b-c57b91e1f37f.pdf","第四章","12","12","PDF文本层","242","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/2. 线性回归/b0177bb0-d6cb-4cfc-b450-e34b481c84a5.pdf","第四章","1","6","PDF文本层","559","功能需求","281、301、314","3","仅关键词候选，未逐题证实"
"第四章/2. 线性回归/b0177bb0-d6cb-4cfc-b450-e34b481c84a5.pdf","第四章","2","6","PDF文本层","619","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/2. 线性回归/b0177bb0-d6cb-4cfc-b450-e34b481c84a5.pdf","第四章","3","6","PDF文本层","523","AI 计算平台硬件性能","55、135","2","仅关键词候选，未逐题证实"
"第四章/2. 线性回归/b0177bb0-d6cb-4cfc-b450-e34b481c84a5.pdf","第四章","4","6","PDF文本层","845","","","0","本页无已关联题目；不等于知识点已覆盖"
"第四章/2. 线性回归/b0177bb0-d6cb-4cfc-b450-e34b481c84a5.pdf","第四章","5","6","PDF文本层","1266","硬件性能指标；AI 测试覆盖","149、274、469","3","仅关键词候选，未逐题证实"
"第四章/2. 线性回归/b0177bb0-d6cb-4cfc-b450-e34b481c84a5.pdf","第四章","6","6","PDF文本层","930","数据清洗；数据清洗目标；MLOps 中的 CI、CD 与 CT","42、122、172、192、323、334、383、421","8","仅关键词候选，未逐题证实"
"第四章/3. 逻辑回归/da87d52b-20ca-475b-94f3-27a709655da5.pdf","第四章","1","5","PDF文本层","661","数据清洗；数据清洗目标；机器学习框架；机器学习框架接口","42、122、172、192、207、247、275","7","仅关键词候选，未逐题证实"
